frame,x,y,bbox_x,bbox_y,bbox_w,bbox_h,area,aspect_ratio,extent,eccentricity,laplacian_variance,gaussian_fit_residual_sum,fitted_sigma_aspect_ratio,Ag_gaussian_amplitude,sigma_x_pixels,sigma_y_pixels,fwhm_x_pixels,fwhm_y_pixels,fwhm_avg_pixels,gaussian_offset,r_squared_gaussian,rmse_gaussian,Ibcnt,Ib_photons_emitted,Idetect_photons_camera,Iphelect_photoelectrons,siamese_embedding,particle
89,76.48913043478261,34.92391304347826,72,30,10,11,92,0.9090909090909091,0.8363636363636363,0.6025269781270771,1990.243896484375,11130.513483240193,1.2634955081631873,241.31263098502643,1.8387484586729677,2.3232504181752787,4.330252620174838,5.471254734802781,4.90075367748881,18.694683696818444,0.9695064849939586,10.999265530440319,805920.0,5372800.0,80592.0,57220.31999999999,"[ 2.0131843  -4.3850083   1.5124601  -4.0936394  -0.50586575  0.11193162
  0.11171123  2.4068322   2.547326    0.54307026  0.52408147  1.475922
  4.7301936  -1.3680172  -0.79878247  0.68384856 -0.45468882 -2.9977262
 -1.0484779  -6.777092   -1.8689839   5.84184     1.0487905   0.6039827
  4.4149184  -1.0151837  -0.8528458   0.64521587 -0.95162886 -5.5133266
 -4.017722    3.0252793  -2.6342475   1.7614269  -1.0418826   6.010404
 -2.6413758  -0.7394321   2.9357283   0.6791053  -0.47903788 -1.0176836
 -1.8884434   0.31553185 -0.12634242 -1.6700801   0.7488997   0.2549472
  3.9399955  -2.284031   -0.58823395  1.6505746   4.1267457  -0.07051594
  0.69097793 -1.5796682  -0.07832453  1.4800379  -2.7079632   2.6589293
  1.2404573   0.5258231  -1.5900434   0.8219526  -3.2338989   0.78144336
 -1.8600136   1.1913533  -5.002359   -2.7743964  -1.0482603   1.4351773
 -8.405889   -0.5845948   0.8767069   5.4060054  -3.37992    -1.4548061
 -0.39967334 -2.194629    2.9278202  -1.232701   -1.9361637  -0.3215305
 -0.55910903  0.65525836  4.3066626   2.8663712   1.2279209   0.66918325
  5.1860857   3.1276703   2.5647457  -4.2411647  -0.24177688 -0.01388062
 -0.19147503 -0.3937213   2.3773794   0.84298253 -0.9582168  -0.45258188
 -2.030219    1.1197568   0.45282745  1.5096545  -0.60487574  1.2445999
  1.4241066  -4.355997    3.0253282  -1.3335758   0.21733128 -0.15459797
  0.7689961   3.1986277  -1.2483991  -0.89291066 -3.7185135   2.715988
  6.019404   -0.49609312  1.6292974   2.6679027  -2.269636   -0.32892072
  3.5133297  -0.4072746 ]",0
90,74.74117647058823,33.15294117647059,70,28,10,11,85,0.9090909090909091,0.7727272727272727,0.500607965700823,2069.783203125,5672.42370737143,1.14152468520206,236.77217658993004,1.8976698127163705,2.1662369355785067,4.469012408947052,5.101487983287384,4.785250196117218,17.881140064038043,0.9823635982212395,8.16911234818759,719648.0,4797653.333333334,71964.8,51095.007999999994,"[ 2.0179255  -4.383174    1.5143815  -4.0977354  -0.509643    0.11149773
  0.11028507  2.410765    2.544689    0.53859717  0.5151458   1.4808339
  4.724486   -1.36858    -0.8011235   0.68397695 -0.45074773 -2.9967964
 -1.0464971  -6.7844853  -1.8671525   5.842396    1.0490395   0.60771
  4.419098   -1.0166541  -0.8536148   0.64125884 -0.9472484  -5.524725
 -4.0169973   3.031729   -2.6301734   1.760572   -1.0336081   6.0081916
 -2.6416867  -0.7345705   2.9449944   0.6808262  -0.4791785  -1.0154855
 -1.890183    0.31648767 -0.12534595 -1.67413     0.7519094   0.2630124
  3.9452834  -2.2887673  -0.5917975   1.6498945   4.1461973  -0.07097699
  0.6854733  -1.5780357  -0.07416174  1.5041156  -2.7091148   2.6564152
  1.2376403   0.5135468  -1.5850352   0.82640386 -3.2332776   0.77988684
 -1.8629223   1.1886735  -4.9993186  -2.7830071  -1.0469204   1.4262162
 -8.394285   -0.58445567  0.88216585  5.411342   -3.38566    -1.4519979
 -0.4003278  -2.1971297   2.921412   -1.2341253  -1.9412555  -0.3184786
 -0.55701464  0.6573462   4.3037353   2.8648849   1.2280176   0.6739557
  5.1923165   3.1254385   2.5625677  -4.2374434  -0.24264896 -0.02174485
 -0.19183397 -0.4018602   2.3762288   0.8394731  -0.962201   -0.45124078
 -2.0295167   1.121653    0.4513011   1.5080112  -0.60667884  1.2440912
  1.4195291  -4.363385    3.0240276  -1.3278707   0.20747857 -0.15385655
  0.7674478   3.198448   -1.2499379  -0.88839024 -3.7234097   2.7015972
  6.0292463  -0.49413064  1.6271302   2.6666522  -2.2732224  -0.32925552
  3.514447   -0.40646166]",0
91,76.6086956521739,34.59782608695652,72,29,10,12,92,0.8333333333333334,0.7666666666666667,0.4737143787611848,1557.7061767578125,7153.204759690844,1.2292583733094098,231.1530922560846,1.8689978555534814,2.2974812636364477,4.4014899498284485,5.410568375863834,4.906029162846141,20.134706624516195,0.9785545154979772,8.817722248336784,932592.0,6217280.0,93259.2,66214.03199999999,"[ 2.011529   -4.3820076   1.5117532  -4.094739   -0.50584716  0.11385655
  0.11068979  2.408187    2.546878    0.53995484  0.52279973  1.4769895
  4.725795   -1.3676238  -0.80086243  0.6817367  -0.45454866 -2.9987192
 -1.0485064  -6.7784553  -1.8693982   5.841678    1.0513805   0.60683596
  4.4172344  -1.0172149  -0.85330975  0.649521   -0.95787185 -5.51336
 -4.019616    3.0272648  -2.6280081   1.7636907  -1.0398268   6.009777
 -2.6412268  -0.74002147  2.9371176   0.67932224 -0.47873506 -1.0187483
 -1.8898008   0.31572312 -0.1275171  -1.6698382   0.75189614  0.25440264
  3.9404995  -2.2850015  -0.5885495   1.6505167   4.1267033  -0.07025354
  0.6916599  -1.5797064  -0.07586572  1.4796293  -2.7070997   2.6594737
  1.2417303   0.52538466 -1.5871423   0.81923497 -3.2336428   0.7827321
 -1.8620857   1.1901172  -5.0042205  -2.7738414  -1.0473931   1.4336743
 -8.4080925  -0.584226    0.8778568   5.407755   -3.3811896  -1.4534926
 -0.39974543 -2.195449    2.9306474  -1.2331866  -1.9390974  -0.32126394
 -0.55890185  0.6555612   4.306099    2.8655283   1.2277976   0.67218065
  5.1864696   3.1264675   2.5654545  -4.2427893  -0.24243426 -0.01501597
 -0.19306862 -0.39025548  2.3757398   0.84241796 -0.95754755 -0.4539746
 -2.0315976   1.1194879   0.45290852  1.5088279  -0.60523397  1.2445424
  1.4215779  -4.360195    3.0243397  -1.332235    0.21342449 -0.15564147
  0.7686051   3.197872   -1.2482331  -0.8932387  -3.720424    2.7146657
  6.021063   -0.49225354  1.6286317   2.668216   -2.2710736  -0.32960606
  3.5135298  -0.40651107]",0
92,76.36781609195403,35.32183908045977,72,30,10,11,87,0.9090909090909091,0.7909090909090909,0.33964091042048733,2538.892578125,6851.644715510908,1.1081894531298027,255.99999999999997,2.130990075024217,2.361540725866124,5.01848162668203,5.561428409414722,5.289955018048376,4.186777657726537,0.9819779843380052,8.874375299698311,814496.0,5429973.333333333,81449.59999999999,57829.21599999999,"[ 2.014556   -4.3822765   1.5096947  -4.095864   -0.5063588   0.10585716
  0.11098835  2.407905    2.5466814   0.5436191   0.5178788   1.4777772
  4.723273   -1.3678877  -0.8000622   0.6881655  -0.4505866  -2.9984345
 -1.0467467  -6.779188   -1.8680401   5.842188    1.0413917   0.60858977
  4.41596    -1.0164518  -0.8518717   0.64501035 -0.94540256 -5.5183716
 -4.0197997   3.0276413  -2.6191213   1.7635801  -1.0454787   6.009401
 -2.6418734  -0.7351997   2.9393206   0.6806046  -0.47943804 -1.0161346
 -1.890323    0.31623107 -0.12815022 -1.6634258   0.75205934  0.2546711
  3.9406888  -2.2861993  -0.5875473   1.6503804   4.1313686  -0.07012715
  0.68893194 -1.5795149  -0.07538697  1.4915619  -2.7056782   2.6593165
  1.2399462   0.5300038  -1.5850933   0.82111037 -3.2337694   0.7875117
 -1.8624774   1.1934825  -4.9986467  -2.7835793  -1.0474689   1.426053
 -8.400945   -0.5837748   0.8774739   5.4070306  -3.380173   -1.4536805
 -0.40034938 -2.1935894   2.923736   -1.2277778  -1.9389094  -0.32113162
 -0.55869937  0.6556139   4.317758    2.866072    1.2268968   0.673828
  5.1878      3.126238    2.564734   -4.240692   -0.24225917 -0.01578034
 -0.18905878 -0.3907108   2.3737135   0.8419229  -0.95781267 -0.44829297
 -2.0301244   1.1164917   0.45235682  1.5097814  -0.60486776  1.2435808
  1.4131249  -4.359438    3.0228286  -1.3332678   0.21099566 -0.15517929
  0.7692199   3.199158   -1.2489237  -0.8913874  -3.7176156   2.7147963
  6.025666   -0.49208313  1.6286465   2.6680143  -2.2691028  -0.32894105
  3.512237   -0.40663648]",0
93,75.81481481481481,33.65432098765432,71,29,10,10,81,1.0,0.81,0.4085587036294955,3113.837890625,6866.615992553405,1.19829561758277,255.99999999999991,1.9486631716833491,2.3350745387730982,4.589101769314287,5.499100538810646,5.044101154062467,4.314949000706837,0.9810765831298085,9.2072274298566,670864.0,4472426.666666666,67086.4,47631.344,"[ 2.0202496  -4.382768    1.514567   -4.091431   -0.50946134  0.11454752
  0.10978267  2.4095316   2.543479    0.54381365  0.5190592   1.4797044
  4.7250533  -1.3686193  -0.796546    0.68526816 -0.45287418 -2.995336
 -1.0491802  -6.780146   -1.865941    5.841692    1.0493431   0.60568774
  4.4170785  -1.0164887  -0.85366285  0.6395153  -0.9492926  -5.5228543
 -4.0159745   3.0306926  -2.6413305   1.760067   -1.0316355   6.0070276
 -2.640443   -0.73654675  2.9414182   0.6790352  -0.47826123 -1.0158854
 -1.8886256   0.31737715 -0.12536275 -1.6767644   0.7520807   0.25702858
  3.9435732  -2.2882097  -0.59374     1.6497898   4.1442494  -0.07111073
  0.6821153  -1.5771146  -0.07471761  1.4964161  -2.712168    2.6552556
  1.2378218   0.5052606  -1.5845191   0.8302996  -3.2330868   0.7756182
 -1.8601788   1.1861665  -4.9968977  -2.7801337  -1.0467739   1.430049
 -8.387471   -0.585597    0.8816672   5.4087067  -3.3842502  -1.4512798
 -0.4001305  -2.1986454   2.920237   -1.2334813  -1.9383718  -0.31747487
 -0.55625623  0.6575659   4.298267    2.863687    1.2283679   0.6731672
  5.1883683   3.1242266   2.5615554  -4.2351475  -0.24284121 -0.02344669
 -0.1959182  -0.4080988   2.378394    0.8396356  -0.9624888  -0.45500815
 -2.030044    1.1229459   0.45089662  1.5071977  -0.6071228   1.2444601
  1.4222602  -4.3602757   3.0253003  -1.3266195   0.21458165 -0.15290788
  0.7673124   3.196387   -1.2496133  -0.8874602  -3.7210536   2.7010512
  6.015047   -0.49878165  1.6251975   2.6658096  -2.273534   -0.3293178
  3.5151775  -0.40673268]",0
94,78.65217391304348,36.09782608695652,74,31,10,11,92,0.9090909090909091,0.8363636363636363,0.40311698493147413,2160.20458984375,6647.067999640848,1.133616032797725,246.20524466626605,2.0358263641623875,2.3078454064067824,4.794371087602422,5.434975932087973,5.114673509845197,11.002343545848634,0.9822849254182446,8.500043477920038,918656.0,6124373.333333333,91865.59999999999,65224.575999999994,"[ 2.013434   -4.384508    1.5127438  -4.097532   -0.50682753  0.11093542
  0.11033711  2.4103677   2.5470943   0.53956574  0.51481295  1.479592
  4.721411   -1.3682668  -0.7997254   0.6851338  -0.45122677 -2.9982364
 -1.045418   -6.7854123  -1.8682232   5.842628    1.0526624   0.60725296
  4.4189596  -1.016193   -0.8525109   0.6470369  -0.9505901  -5.5211
 -4.0186315   3.0301332  -2.6219473   1.7614923  -1.0369438   6.0091105
 -2.6414502  -0.73959494  2.943985    0.6801669  -0.47896942 -1.0177306
 -1.890833    0.315571   -0.12571847 -1.6686195   0.75206745  0.25716162
  3.9437745  -2.2885623  -0.58835936  1.6505731   4.140899   -0.07042613
  0.6935842  -1.5801073  -0.0728583   1.4959373  -2.7081068   2.6585898
  1.2385966   0.51703036 -1.5853783   0.8272816  -3.2334712   0.78405726
 -1.8649131   1.1893044  -5.0011415  -2.7834506  -1.0474584   1.4222523
 -8.401031   -0.58423847  0.8806167   5.411471   -3.3849208  -1.4530604
 -0.3999704  -2.1945426   2.9232335  -1.2307565  -1.9421413  -0.32058015
 -0.5588595   0.6563178   4.3107166   2.865335    1.2269528   0.6732513
  5.1928086   3.126818    2.5643494  -4.2423086  -0.24206102 -0.02124799
 -0.19036841 -0.39550337  2.3758373   0.8404062  -0.9601878  -0.45035648
 -2.0295513   1.1197976   0.45098162  1.509049   -0.60639733  1.2443355
  1.4184551  -4.3640356   3.0235877  -1.3304353   0.20996235 -0.15556702
  0.7688369   3.1997516  -1.248897   -0.8900847  -3.722575    2.705857
  6.0304775  -0.49218985  1.6281394   2.6683848  -2.2716162  -0.32938886
  3.5135279  -0.40664983]",0
95,77.96511627906976,36.093023255813954,73,31,10,11,86,0.9090909090909091,0.7818181818181819,0.4767136891358356,2297.423583984375,9339.933360585559,1.1662959857865465,250.13305456431382,1.933492046201668,2.2550240120352214,4.553373768804928,5.310581548342946,4.9319776585739366,15.343332526649943,0.9745680595481477,10.421318356421063,875056.0,5833706.666666666,87505.59999999999,62128.975999999995,"[ 2.015342   -4.383868    1.5175054  -4.094773   -0.50837773  0.11146683
  0.10984233  2.4110482   2.5455828   0.5408823   0.514961    1.4798661
  4.7217946  -1.3687356  -0.79770267  0.68125886 -0.45147026 -2.9966934
 -1.046475   -6.7850485  -1.8667717   5.8417416   1.0561259   0.6053225
  4.4189835  -1.016135   -0.85343194  0.64392745 -0.95120853 -5.521654
 -4.0173936   3.031523   -2.6319344   1.7601612  -1.0344348   6.007697
 -2.6398842  -0.7383611   2.943673    0.67968804 -0.4785001  -1.0188842
 -1.8900092   0.31585175 -0.12494112 -1.6750053   0.7510716   0.26148367
  3.9450881  -2.289179   -0.5907819   1.6503255   4.144424   -0.07112841
  0.68493783 -1.5794339  -0.07338437  1.4970078  -2.7117407   2.6565027
  1.2388935   0.5119883  -1.5837582   0.83107543 -3.2330008   0.7747066
 -1.8662771   1.1858342  -4.997333   -2.7812276  -1.0471766   1.423313
 -8.39304    -0.5853892   0.88268226  5.411705   -3.3861842  -1.4520559
 -0.39960283 -2.1955745   2.9229815  -1.238645   -1.9423865  -0.31921127
 -0.55779797  0.65721756  4.3030753   2.8639765   1.227461    0.67203546
  5.192552    3.125692    2.5629845  -4.2426243  -0.24207324 -0.02499235
 -0.19333816 -0.40234312  2.379827    0.83966184 -0.9616915  -0.45362437
 -2.0294662   1.1219045   0.4497801   1.5076582  -0.60726744  1.2447896
  1.4231597  -4.365144    3.02458    -1.3276654   0.21120058 -0.15430906
  0.7678233   3.1979496  -1.248728   -0.88922805 -3.723805    2.702216
  6.0314646  -0.49413466  1.6263059   2.6675377  -2.27315    -0.32948148
  3.5140154  -0.40686387]",0
96,77.70786516853933,34.73033707865169,73,30,10,11,89,0.9090909090909091,0.8090909090909091,0.2908664103379664,1988.12939453125,4924.833060932611,1.1374497177404772,249.39186688983494,1.983264189013363,2.2558632919980464,4.67058716512647,5.312558052655399,4.991572608890935,11.403125255037004,0.9867559146957116,7.438763535146624,974864.0,6499093.333333333,97486.4,69215.344,"[ 2.015534   -4.3816314   1.5118216  -4.0946774  -0.5049626   0.11066878
  0.11065885  2.4098113   2.5471768   0.5370621   0.5198715   1.4782408
  4.7237487  -1.3677835  -0.79939926  0.6827727  -0.4534952  -2.999013
 -1.047358   -6.7826805  -1.8687351   5.842368    1.055649    0.6075667
  4.418157   -1.0176995  -0.85323596  0.6460308  -0.9527039  -5.5194488
 -4.0196457   3.029492   -2.629372    1.7623731  -1.0444121   6.010324
 -2.6416316  -0.7412493   2.9406319   0.6806539  -0.47905383 -1.0210212
 -1.8907778   0.31513256 -0.1262269  -1.6733462   0.7516608   0.2574067
  3.9432552  -2.2871182  -0.59034157  1.6504166   4.1363173  -0.07024448
  0.6954645  -1.5798434  -0.07639667  1.486317   -2.7089763   2.6589675
  1.2413676   0.52335536 -1.5864547   0.8199358  -3.234092    0.77801347
 -1.8660797   1.1894957  -4.999209   -2.7741263  -1.0476177   1.4305056
 -8.402721   -0.5840997   0.8797633   5.409901   -3.3829577  -1.4541426
 -0.39976433 -2.195507    2.9289632  -1.2342428  -1.9415745  -0.32129112
 -0.55912685  0.65598875  4.3099046   2.8660588   1.2273824   0.67148006
  5.189671    3.127       2.5647647  -4.2402697  -0.2418218  -0.0175072
 -0.1900934  -0.3976598   2.3834028   0.84170806 -0.9593111  -0.454906
 -2.0300155   1.120936    0.4543748   1.5092449  -0.6056823   1.2444036
  1.4247392  -4.3630958   3.024091   -1.3313553   0.21371393 -0.15560374
  0.7686263   3.1989906  -1.2489403  -0.88970894 -3.7222433   2.7122676
  6.0270934  -0.49276608  1.6304554   2.6681876  -2.2710855  -0.32942182
  3.5133698  -0.40666956]",0
97,78.82558139534883,36.0,74,31,10,11,86,0.9090909090909091,0.7818181818181819,0.3286431011933387,2261.09765625,8123.2900896626315,1.146123793424749,254.8328975834109,1.9478093061258903,2.2324305908050337,4.5870909159264714,5.257374041345854,4.922232478636163,11.513816892564646,0.9785505341201199,9.718891989712871,829520.0,5530133.333333334,82952.0,58895.92,"[ 2.014832   -4.3850737   1.51597    -4.0919843  -0.5083105   0.11204183
  0.10924199  2.411399    2.5450845   0.5466477   0.51447797  1.4804797
  4.7222     -1.3684473  -0.7980627   0.6863008  -0.45057106 -2.9966073
 -1.047499   -6.785853   -1.8659372   5.8428183   1.0572157   0.60551584
  4.4196434  -1.0163985  -0.85301006  0.64343345 -0.95177525 -5.522665
 -4.0175056   3.032283   -2.6259296   1.7616384  -1.0334562   6.0072618
 -2.6399138  -0.7397511   2.9436545   0.6789941  -0.47818086 -1.0213333
 -1.890409    0.3162024  -0.12533975 -1.6727192   0.75207853  0.25956774
  3.945208   -2.2908442  -0.5915266   1.6504881   4.1452475  -0.07056636
  0.6897396  -1.5790896  -0.07107541  1.4995065  -2.7128558   2.6568065
  1.2391378   0.50932705 -1.5846461   0.8375484  -3.2331765   0.77858686
 -1.8662664   1.1841748  -4.9949665  -2.7871332  -1.0471097   1.4202965
 -8.393495   -0.5853715   0.882798    5.4122567  -3.3861816  -1.4513096
 -0.39995104 -2.196107    2.9223454  -1.2338319  -1.9427884  -0.3190308
 -0.55804497  0.657415    4.306295    2.8638687   1.226948    0.67448175
  5.192824    3.125328    2.5629902  -4.2434464  -0.24252394 -0.02784622
 -0.19440722 -0.4026517   2.3795152   0.8392397  -0.9620477  -0.45328355
 -2.0293913   1.1203133   0.44878292  1.5077798  -0.6069455   1.2447343
  1.4199337  -4.366391    3.0245373  -1.3271123   0.21449141 -0.15458885
  0.7680712   3.1977637  -1.248954   -0.88787144 -3.7217875   2.7011387
  6.02926    -0.49564102  1.6247257   2.6675382  -2.2737787  -0.3295051
  3.5144246  -0.4067849 ]",0
98,78.16666666666667,34.71111111111111,73,30,11,11,90,1.0,0.743801652892562,0.43994467004960897,1757.744384765625,5727.162008747276,1.1650889944521856,248.01672671422682,1.9758475991765854,2.302038292515413,4.653121096060858,5.421300178873797,5.037210637467328,15.415405131056144,0.9846377252976078,7.977163244570421,753616.0,5024106.666666667,75361.6,53506.736,"[ 2.0073123  -4.388769    1.5122439  -4.095794   -0.505748    0.11003205
  0.11081263  2.406816    2.545505    0.5391812   0.52348924  1.476435
  4.7326455  -1.3673747  -0.8027092   0.68695194 -0.4528812  -2.9984462
 -1.0474038  -6.776466   -1.86951     5.840315    1.0474999   0.6058526
  4.416028   -1.0156338  -0.8528681   0.64337146 -0.9533188  -5.5104713
 -4.0173736   3.0257847  -2.6208491   1.7638772  -1.037828    6.0082593
 -2.6421273  -0.73121595  2.9374948   0.6794841  -0.47860777 -1.017546
 -1.889338    0.31598026 -0.12746191 -1.6671195   0.7488984   0.2557602
  3.93926    -2.283577   -0.58716154  1.6498917   4.1358204  -0.07025387
  0.6885967  -1.579418   -0.0755187   1.4909726  -2.7042146   2.6593232
  1.2420223   0.53366196 -1.5921875   0.8184674  -3.2330115   0.78582144
 -1.8602635   1.192386   -5.0032816  -2.780429   -1.0461757   1.4338117
 -8.404075   -0.5844196   0.87677616  5.4061294  -3.3789852  -1.452959
 -0.40041673 -2.1949034   2.9272013  -1.2321569  -1.9382364  -0.31989387
 -0.55811495  0.65501475  4.3045015   2.8648224   1.2277677   0.67196
  5.1854916   3.125688    2.564891   -4.24307    -0.24264109 -0.01254547
 -0.18690228 -0.38742808  2.3696146   0.8426573  -0.95669997 -0.44939125
 -2.0306005   1.1152943   0.45240104  1.5081571  -0.60513014  1.2445395
  1.4179718  -4.357565    3.0224638  -1.3323616   0.2093141  -0.1562917
  0.76801944  3.1969411  -1.2477852  -0.8947653  -3.7172792   2.7127268
  6.026808   -0.4908703   1.6287228   2.6679726  -2.2695343  -0.33004618
  3.512897   -0.40622777]",0
99,77.68131868131869,33.747252747252745,73,28,10,12,91,0.8333333333333334,0.7583333333333333,0.5506550108800491,1991.733642578125,7107.16229526512,1.2425462178454447,240.93481457268626,1.8579556293051769,2.3085957401178008,4.375485507013692,5.436742967977421,4.906114237495556,21.607625458972482,0.9800926809331305,8.83745916897798,862288.0,5748586.666666667,86228.8,61222.448,"[ 2.0148587  -4.3869085   1.5140425  -4.0974913  -0.506643    0.1090357
  0.11081734  2.4087672   2.5470915   0.54116386  0.5212686   1.4783043
  4.7270885  -1.3679835  -0.79805124  0.679264   -0.45333463 -2.9977384
 -1.0459251  -6.781046   -1.8693368   5.842356    1.0516131   0.6058653
  4.4165287  -1.0154392  -0.85330117  0.6512073  -0.9537732  -5.5132565
 -4.0184174   3.027454   -2.6273737   1.7614454  -1.0392286   6.0098877
 -2.6420867  -0.7364476   2.941421    0.6798822  -0.47894633 -1.0186002
 -1.889757    0.31539822 -0.12640715 -1.6723119   0.7508688   0.2601347
  3.9421055  -2.285813   -0.5874374   1.6507173   4.132165   -0.07040118
  0.6914158  -1.5798125  -0.07776055  1.4829261  -2.7077725   2.6585484
  1.2392123   0.5219555  -1.5873473   0.8228011  -3.2336438   0.78244436
 -1.863376    1.192621   -5.0032687  -2.7743013  -1.0481884   1.4291117
 -8.407266   -0.5842981   0.8790317   5.408643   -3.3829472  -1.4538656
 -0.39996952 -2.1949587   2.928842   -1.2344888  -1.9397722  -0.32144132
 -0.55927813  0.65600085  4.304243    2.8658338   1.2277215   0.670882
  5.1891103   3.1272116   2.5643923  -4.242892   -0.24210018 -0.01555026
 -0.19213235 -0.39426288  2.3780482   0.8415067  -0.9594413  -0.4520322
 -2.0306015   1.1201247   0.4521445   1.5093294  -0.605115    1.2447032
  1.422657   -4.359586    3.0237756  -1.3330663   0.20962559 -0.1552737
  0.76876295  3.1991127  -1.2492528  -0.89294213 -3.7223322   2.7107613
  6.028276   -0.4940005   1.6292955   2.667998   -2.2716146  -0.32941055
  3.513387   -0.40695232]",0
